image_id,context,category,image_name,label
landslides_55,"২০১৭ সালের মার্চ মাসে অবিরাম ঝড়ের একটি বিধ্বংসী পরিণতিতে, একটি ভূমিধস একটি রাস্তাকে চলাচলের অযোগ্য করে তুলেছে। অবিরাম বর্ষণ এবং প্রতিকূল আবহাওয়া ভূমিধসের সূত্রপাত করেছে, যা পরিবহন অবকাঠামোর মারাত্মক ক্ষতি করেছে। স্থানীয় কর্তৃপক্ষ মূল্যায়ন এবং সম্ভাব্য পুনরুদ্ধারের জন্য প্রচেষ্টা চালাচ্ছে। যাত্রীদের ক্ষতিগ্রস্থ এলাকায় সতর্কতা অবলম্বন করার পরামর্শ দেওয়া হয়েছে, কারণ উদ্ধার ও পুনরুদ্ধারের কাজ চলছে। পরিস্থিতির আপডেটের জন্য সাথে থাকুন। #ল্যান্ডস্লাইড #সতর্কতা #ঝড়েরক্ষতি #রাস্তাবন্ধ 🚨🌧️",Landslides,landslides_55.jpg,Moderate
landslides_56,"অবিরাম ভারী বৃষ্টির মধ্যে, জাপান একটি সঙ্কটের মুখোমুখি কারণ ভূমিধস সমগ্র অঞ্চল জুড়ে বিপর্যয় সৃষ্টি করেছে। ",Landslides,landslides_56.jpg,Minimal
landslides_57,"শুক্রবার, জাপানকে তার ইতিহাসের সবচেয়ে শক্তিশালী ভূকম্পে প্রতিহিত হয়েছিল এবং এটি গত শতকে বিশ্ববিদ্যালয়ে পাঁচটি সবচেয়ে শক্তিশালী ভূকম্পের মধ্যে প্রথম ছিল। সুতরাং, এমনটি একটি দুর্যোগপ্রস্তুত দেশে হওয়ার পরেও, ভূকম্পে তৈরি জটিলতার সাথে তুলনা করলে, ভূকম্পের নিজস্ব প্রভাব খুব কম ছিল। এটির ফলে উত্তরণ সহ প্রস্তুত করা দেশে ভূকম্প সৃষ্ট ল্যান্ডস্লাইডে গোলমাল হয়েছে, যা মৌলিকভাবে ক্ষতি করেছে।",Landslides,landslides_57.jpg,Moderate
landslides_58,সাম্প্রতিক ভূমিকম্পের কারণে ফিলিপাইনে ভূমিধস। সোমবার সকালে দাভাও অঞ্চলে ৫.৩ মাত্রার ভূমিকম্পের পর দাভাও দে ওরোর নিউ বাটান রোড ভেঙে পড়ে। গাড়ি চালকদের এই পথ এড়িয়ে চলার পরামর্শ দেওয়া হচ্ছে। ,Landslides,landslides_58.jpg,Moderate
landslides_59,"৬ জুলাই থেকে শুরু হওয়া রেকর্ড-ব্রেকিং ভারী বৃষ্টির কারণে, সাগা প্রিফেকচারের তোসু শহরের বিভিন্ন এলাকায় বন্যা এবং ভূমিধসের মতো ব্যাপক ক্ষয়ক্ষতি হয়েছে। ",Landslides,landslides_59.jpg,Mild
landslides_60,"জাতীয় রুট-১১৩ বরাবর টেনোকো, আইডি টাউন এলাকায়, ভারী বৃষ্টির কারণে একটি ঢাল ধসে পড়েছে, যার ফলে একটি চলমান রাস্তা বন্ধ হয়ে গেছে। নিগাটা দিক দিয়ে যাওয়া সম্ভব নয়। একটি প্রশস্ত এলাকা চক্কর প্রয়োজন.",Landslides,landslides_60.jpg,Mild
landslides_61,"তীব্র বৃষ্টিপাতের ফলে নিগাটায় রাস্তা ধসে পড়ে, যার ফলে যান চলাচল বন্ধ হয়ে যায়।",Landslides,landslides_61.jpg,Moderate
landslides_62,"তেহরানে ভূমিকম্পের পর শহরের রাস্তায় ভূমিধসের ঘটনা শহরের জন্য একটি নতুন হুমকি তৈরি করেছে। ভূমিকম্পের আঘাতে তেহরানে ভূমিধস নামে এবং ""ভূগর্ভস্থ আশ্রয়কেন্দ্রগুলিকে"" প্রভাবিত করে, যা উদ্ধারকারী বাহিনী না আসা পর্যন্ত বাসিন্দাদের মারাত্মক ক্ষতি করে।",Landslides,landslides_62.jpg,Moderate
landslides_63,"ভূমিকম্পের পর প্রাথমিকভাবে সমস্ত রাস্তা ধসে পড়ে। তত্সত্ত্বেত্ত, জরুরী পুনরুদ্ধারের প্রচেষ্টা একমুখী যান চলাচলের অনুমতি দিয়েছে। মনে হচ্ছে উপত্যকা ভরাট করা বাঁধের ঢাল এখন ভেঙে পড়েছে।",Landslides,landslides_63.jpg,Mild
landslides_64,"#পেরু জমি ডুবে গেছে, এবং আমাজনের জামালকা জেলার পেরুর, পুরুরকোর জনবহুল কেন্দ্রে একটি রাস্তা ধ্বংস হয়ে গেছে। বেশ কিছু শহর এখন বিচ্ছিন্ন। পুয়ের্তো নারানজিটোস, পুরুরকো, জামালকা লা ক্যালডেরার দিকে ভূমিধসের ঘটনা ঘটেছে, অঞ্চলটি বিচ্ছিন্ন হয়ে গেছে। দুর্ভাগ্যবশত, এটি যাত্রীদের সাথে একটি পাবলিক সার্ভিস ভ্যানকে চাপা দেয়। এই মুহূর্তে নিহতের সংখ্যা জানা যায়নি।",Landslides,landslides_64.jpg,Moderate
landslides_65,"লস অ্যাঞ্জেলেসের দক্ষিণ-পূর্বে প্রশান্ত মহাসাগরীয় উপকূলীয় এলাকা, ক্যালিফোর্নিয়ার লেগুনা বিচে বুধবার সকালে ভূমিধসের পর ব্লুবার্ড ক্যানিয়নে বহু মিলিয়ন ডলারের বাড়িগুলি ধ্বংসস্তূপে পড়ে আছে। স্লাইডটি দক্ষিণ ক্যালিফোর্নিয়ার অস্বাভাবিকভাবে ভেজা শীতের আবহাওয়ার সাথে সম্পর্কিত বলে বিশ্বাস করা হয়েছিল।",Landslides,landslides_65.jpg,Mild
